student_id,semester,course_code,course_name,subject_area,credits,instructor,grade_letter,numeric_grade,prior_gpa,study_hours,attendance_rate,gender,age,year_of_study,scholarship,extracurricular,internship,homework_avg,final_exam
5828,2021Spring,CS211,Cybersecurity,Networks,4,Johnson,C,73.38,2.74,27.7,93.1,F,22,Junior,0,2,0,63.29,63.13
2434,2022Fall,CS211,Cybersecurity,Networks,3,Brown,B-,80.37,2.74,12.7,86.0,M,18,Freshman,0,3,0,72.42,79.7
357,2021Spring,CS238,Elective 18,Data Science,3,Garcia,B,83.4,3.24,,,Other,20,Sophomore,0,0,1,92.2,77.4
915,2022Fall,CS226,Elective 6,Algorithms,3,Martinez,B,84.48,2.43,16.5,96.3,F,24,Senior,0,1,0,87.0,80.16
3456,2021Fall,CS203,Computer Organization,Systems,4,Jones,B,84.22,3.74,14.0,71.0,M,22,Junior,0,0,0,77.43,87.28
3545,2020Fall,CS202,Discrete Math,Theory,3,Moore,B-,82.43,3.16,21.9,74.8,F,21,Sophomore,0,2,0,82.76,77.8
673,2021Spring,CS101,Intro to Programming,Programming,3,Miller,B,84.86,2.99,1.4,100.0,Other,19,Freshman,0,2,0,90.28,
1620,2020Spring,CS207,Software Engineering,Software Engineering,3,Williams,C-,72.33,3.36,15.4,76.0,M,18,Freshman,0,5,0,63.18,65.06
908,2020Spring,CS228,Elective 8,Systems,3,Rodriguez,A,96.62,4.0,20.2,95.9,F,19,Freshman,0,2,0,95.04,94.89
5159,2023Fall,CS206,Networks,Networks,3,Martinez,B,83.59,2.98,8.3,76.9,M,18,Freshman,0,0,0,79.66,92.53
2015,2023Spring,CS215,Computer Graphics,Programming,3,Rodriguez,B-,81.71,2.89,22.0,72.9,Other,20,Sophomore,0,0,0,80.0,79.58
5444,2020Spring,CS208,Web Development,Programming,4,Lopez,B,83.4,3.2,,79.2,Other,22,Junior,0,3,1,81.22,79.3
5728,2022Spring,CS214,Big Data,Data Science,3,Anderson,D,64.43,2.77,0.7,68.6,F,18,Freshman,0,3,1,65.39,73.81
53,2022Spring,CS236,Elective 16,Algorithms,4,Anderson,C,76.13,3.34,11.5,64.5,F,19,Freshman,0,3,1,77.93,76.8
1983,2022Spring,CS102,Data Structures,Programming,3,Martin,B+,87.88,3.45,9.6,,M,23,Junior,0,0,0,86.2,83.26
4489,2022Fall,CS101,Intro to Programming,Programming,4,Lopez,C-,72.76,3.62,9.1,,F,20,Sophomore,1,2,0,67.78,63.26
4155,2020Fall,CS238,Elective 18,Data Science,4,Rodriguez,A,94.56,3.08,32.8,100.0,Other,19,Freshman,0,3,0,96.38,
4180,2022Fall,CS217,Compiler Design,Systems,4,Rodriguez,B,84.11,3.44,,68.8,F,20,Sophomore,0,0,0,86.47,83.47
634,2023Spring,CS238,Elective 18,Data Science,3,Williams,C,74.41,3.49,20.1,79.2,M,18,Freshman,0,3,0,68.15,78.26
2094,2020Spring,CS223,Elective 3,Data Science,3,Smith,A-,91.73,3.97,12.8,69.8,M,18,Freshman,0,2,0,87.02,95.86
3885,2023Fall,CS228,Elective 8,Systems,3,Anderson,A-,90.14,3.06,16.8,94.8,Other,18,Freshman,0,0,0,,86.4
1826,2022Fall,CS222,Elective 2,AI,3,Jackson,B-,82.17,3.08,6.7,94.2,Other,22,Junior,0,2,0,81.53,83.73
5479,2021Spring,CS227,Elective 7,AI,4,Johnson,B,85.35,4.0,17.8,100.0,Other,21,Sophomore,0,0,0,83.45,68.77
490,2021Fall,CS212,Cloud Computing,Systems,3,Johnson,C+,78.62,2.81,7.3,75.2,F,21,Sophomore,0,5,0,76.84,78.44
5722,2020Fall,CS210,AI,AI,3,Miller,A,96.74,4.0,,89.8,M,19,Freshman,0,0,1,88.35,93.62
4641,2021Spring,CS230,Elective 10,Systems,4,Smith,C+,78.3,3.83,13.5,93.4,F,20,Sophomore,1,1,0,73.39,79.77
595,2022Spring,CS207,Software Engineering,Software Engineering,3,Garcia,A-,92.8,3.48,13.5,89.5,F,20,Sophomore,0,3,0,85.38,96.76
3539,2021Fall,CS237,Elective 17,Programming,3,Lee,B+,87.05,4.0,7.6,83.5,Other,19,Freshman,0,1,0,87.6,88.65
2173,2023Spring,CS232,Elective 12,Systems,3,Moore,B+,89.75,3.37,10.3,85.7,Other,20,Sophomore,0,1,0,87.14,87.66
5002,2021Fall,CS204,Operating Systems,Systems,4,Davis,ERR,-10.0,2.31,20.2,79.9,M,18,Freshman,0,2,0,93.66,90.41
715,2022Fall,CS219,Theory of Computation,Theory,4,Rodriguez,B-,81.0,2.32,6.7,100.0,Other,18,Freshman,0,1,0,82.38,89.02
3299,2022Fall,CS201,Algorithms,Algorithms,3,Smith,C-,71.37,2.9,8.3,95.0,M,22,Junior,0,3,0,73.97,56.38
868,2020Fall,CS235,Elective 15,Systems,3,Miller,C-,70.41,3.38,19.1,74.7,M,21,Sophomore,0,1,0,77.97,61.94
2280,2023Fall,CS209,Machine Learning,AI,3,Thomas,C+,78.88,3.03,1.5,93.9,M,18,Freshman,0,1,1,84.16,
389,2022Fall,CS229,Elective 9,AI,3,Johnson,B-,82.19,2.63,17.4,67.4,M,18,Freshman,0,6,0,83.97,71.5
4019,2022Spring,CS203,Computer Organization,Systems,4,Taylor,B,83.93,3.6,10.5,98.7,M,18,Freshman,0,1,1,81.93,88.37
49,2023Spring,CS220,Cryptography,Theory,3,Lopez,B,84.83,2.79,19.6,82.9,M,18,Freshman,0,0,0,78.93,88.61
4220,2022Spring,CS213,Data Mining,Data Science,4,Thomas,C,76.14,3.52,9.6,68.3,M,20,Sophomore,0,0,0,76.85,
3828,2021Spring,CS101,Intro to Programming,Programming,4,Thomas,A-,92.5,3.75,27.4,76.7,F,18,Freshman,1,2,0,87.93,97.93
477,2020Fall,CS209,Machine Learning,AI,3,Martinez,D,63.09,3.7,,70.8,Other,22,Junior,0,0,1,71.1,70.78
2458,2023Fall,CS215,Computer Graphics,Programming,4,Anderson,B-,80.09,3.17,8.1,72.5,M,18,Freshman,0,0,0,76.53,86.88
3501,2021Spring,CS221,Elective 1,Algorithms,3,Anderson,B,83.36,2.68,18.6,74.2,M,20,Sophomore,0,2,0,81.24,79.42
4548,2023Fall,CS102,Data Structures,Programming,3,Wilson,C,74.02,2.49,11.3,83.6,F,18,Freshman,0,3,0,73.08,72.73
2119,2020Spring,CS233,Elective 13,Theory,4,Davis,A-,91.68,3.77,17.0,79.7,M,18,Freshman,0,1,0,88.86,84.01
4166,2023Fall,CS204,Operating Systems,Systems,3,Martinez,C+,77.59,2.96,,87.1,Other,21,Sophomore,0,3,1,80.22,69.96
5009,2023Spring,CS220,Cryptography,Theory,4,Lee,A,98.27,4.0,13.5,83.7,Other,18,Freshman,1,2,0,100.0,100.0
2272,2023Fall,CS215,Computer Graphics,Programming,3,Hernandez,A-,92.41,3.41,15.2,73.0,Other,20,Sophomore,0,2,1,98.44,85.15
369,2022Fall,CS232,Elective 12,Systems,4,Thomas,B,85.17,3.21,11.5,92.5,F,18,Freshman,0,0,0,72.68,86.69
4285,2021Fall,CS222,Elective 2,AI,3,Moore,C+,78.62,4.0,14.0,95.2,M,22,Junior,0,3,0,75.28,76.78
3959,2020Spring,CS223,Elective 3,Data Science,3,Jones,C-,70.71,3.55,6.7,100.0,F,18,Freshman,0,2,0,75.89,69.58
208,2020Spring,CS211,Cybersecurity,Networks,3,Williams,B,83.76,3.11,,100.0,F,23,Junior,0,3,0,82.4,85.07
5322,2023Spring,CS209,Machine Learning,AI,3,Lopez,B+,88.09,2.9,,82.0,M,18,Freshman,0,2,0,98.55,
4023,2023Spring,CS211,Cybersecurity,Networks,3,Moore,B,84.13,3.75,12.9,100.0,F,18,Freshman,1,2,0,80.65,91.26
2412,2021Spring,CS223,Elective 3,Data Science,4,Garcia,D,67.93,3.33,34.0,76.5,F,20,Sophomore,0,4,0,68.36,59.53
5848,2021Spring,CS220,Cryptography,Theory,3,Brown,C,76.35,2.68,24.2,100.0,M,20,Sophomore,0,2,0,73.83,63.89
5839,2022Fall,CS203,Computer Organization,Systems,3,Davis,B,83.53,3.79,25.5,90.3,M,19,Freshman,1,2,0,83.52,75.36
2701,2020Spring,CS231,Elective 11,Programming,3,Rodriguez,D,69.58,3.32,5.6,80.9,Other,19,Freshman,1,2,0,,68.25
3642,2021Spring,CS233,Elective 13,Theory,3,Brown,D,68.62,3.57,11.1,81.8,F,19,Freshman,0,8,1,66.26,66.94
1586,2022Spring,CS221,Elective 1,Algorithms,3,Moore,B-,81.69,3.23,8.3,99.1,F,19,Freshman,0,2,0,83.61,89.88
2140,2023Fall,CS228,Elective 8,Systems,3,Brown,C+,77.65,2.78,4.6,97.2,F,22,Junior,0,1,0,80.63,72.39
5075,2023Spring,CS213,Data Mining,Data Science,3,Lopez,A-,91.09,3.17,10.8,56.7,M,18,Freshman,0,4,0,91.69,91.11
1068,2022Spring,CS235,Elective 15,Systems,3,Martin,B,86.08,3.96,7.0,88.0,F,19,Freshman,0,3,1,73.26,84.37
4230,2020Fall,CS231,Elective 11,Programming,3,Martin,C+,79.77,3.01,6.0,68.4,F,19,Freshman,0,5,0,87.35,74.82
598,2023Fall,CS203,Computer Organization,Systems,3,Lopez,A-,91.52,3.77,10.1,84.7,M,19,Freshman,0,2,0,99.67,99.63
3091,2021Fall,CS204,Operating Systems,Systems,3,Johnson,B,83.58,3.47,13.6,76.4,M,26,Senior,0,3,0,82.81,72.97
1051,2021Spring,CS233,Elective 13,Theory,3,Lee,C-,71.09,3.9,11.5,69.8,Other,19,Freshman,1,1,0,67.88,78.53
2555,2023Spring,CS236,Elective 16,Algorithms,3,Thomas,A,99.0,2.8,15.7,99.5,F,22,Junior,0,1,0,,100.0
4939,2022Spring,CS206,Networks,Networks,4,Jones,B,85.38,3.1,16.1,60.9,F,19,Freshman,0,1,0,,
3748,2022Spring,CS208,Web Development,Programming,4,Thomas,C,75.09,2.41,18.0,98.5,M,18,Freshman,0,3,0,85.02,73.16
3634,2022Spring,CS235,Elective 15,Systems,3,Lopez,B+,89.04,3.55,16.6,87.6,Other,23,Junior,0,2,0,,92.98
3500,2020Fall,CS213,Data Mining,Data Science,3,Garcia,A,93.77,3.96,15.9,71.8,Other,18,Freshman,0,5,0,99.18,94.86
5462,2020Spring,CS201,Algorithms,Algorithms,3,Martin,C-,70.91,2.55,4.1,,M,18,Freshman,0,3,0,72.37,59.29
638,2022Fall,CS222,Elective 2,AI,4,Martinez,A-,91.58,2.95,22.0,100.0,F,18,Freshman,0,2,0,83.52,95.78
865,2023Fall,CS212,Cloud Computing,Systems,3,Garcia,D,66.16,3.61,9.5,100.0,Other,19,Freshman,0,4,1,68.3,68.75
4847,2021Spring,CS226,Elective 6,Algorithms,3,Davis,C,75.27,3.3,9.3,69.8,M,23,Junior,0,2,0,73.09,79.6
3089,2023Spring,CS236,Elective 16,Algorithms,4,Brown,B,84.95,3.32,4.5,89.9,M,18,Freshman,0,3,0,89.68,79.3
1352,2021Fall,CS228,Elective 8,Systems,3,Williams,B,85.73,3.24,24.3,100.0,Other,19,Freshman,0,1,0,85.58,92.09
265,2022Fall,CS204,Operating Systems,Systems,3,Miller,D,68.23,3.34,14.8,83.5,Other,19,Freshman,0,1,0,64.07,62.75
5854,2022Spring,CS223,Elective 3,Data Science,4,Jones,D,65.6,3.46,13.8,85.6,Other,20,Sophomore,0,3,1,63.78,74.68
5096,2022Spring,CS101,Intro to Programming,Programming,4,Thomas,C+,78.86,2.08,12.7,84.8,M,18,Freshman,0,0,0,78.67,83.43
1822,2022Spring,CS218,Parallel Computing,Systems,4,Hernandez,C+,77.82,3.37,24.0,75.9,M,21,Sophomore,0,3,0,75.36,73.49
2683,2020Fall,CS215,Computer Graphics,Programming,3,Lee,D,68.59,2.65,10.1,81.6,M,23,Junior,0,2,0,,67.99
3269,2020Fall,CS215,Computer Graphics,Programming,3,Garcia,B-,82.82,2.17,29.6,91.5,F,25,Senior,0,1,0,87.49,
4349,2021Fall,CS101,Intro to Programming,Programming,3,Rodriguez,C+,77.33,2.6,20.9,75.7,Other,20,Sophomore,0,4,0,73.28,69.32
525,2022Fall,CS213,Data Mining,Data Science,3,Lopez,C+,79.83,3.16,2.1,84.2,M,20,Sophomore,0,1,0,81.06,72.21
4822,2021Fall,CS233,Elective 13,Theory,3,Moore,F,58.97,2.64,31.0,,Other,22,Junior,0,2,0,64.91,66.98
282,2020Fall,CS232,Elective 12,Systems,3,Thomas,B-,82.78,2.64,21.9,70.7,F,21,Sophomore,0,0,0,85.19,88.74
804,2023Spring,CS219,Theory of Computation,Theory,4,Johnson,A-,91.35,3.34,9.3,81.9,Other,21,Sophomore,0,2,0,,76.58
1307,2020Spring,CS204,Operating Systems,Systems,4,Thomas,B,85.98,3.71,15.5,,Other,23,Junior,1,3,0,80.03,83.3
939,2022Fall,CS233,Elective 13,Theory,3,Martinez,D,69.32,3.18,29.0,56.4,Other,22,Junior,0,3,0,65.75,
3761,2021Spring,CS208,Web Development,Programming,3,Wilson,B-,80.49,2.35,,93.6,M,21,Sophomore,0,3,0,76.28,82.6
1838,2020Spring,CS227,Elective 7,AI,3,Thomas,B,83.4,3.37,22.3,80.8,F,18,Freshman,0,0,0,84.6,94.79
5634,2022Fall,CS228,Elective 8,Systems,3,Wilson,B,84.88,3.73,12.4,71.9,M,20,Sophomore,1,1,1,78.69,87.81
2849,2022Spring,CS206,Networks,Networks,3,Miller,B,84.83,4.0,14.6,84.7,Other,20,Sophomore,0,3,1,81.0,86.8
2452,2021Fall,CS204,Operating Systems,Systems,4,Jackson,B+,87.81,3.89,19.6,73.1,F,18,Freshman,0,3,0,82.52,95.21
4425,2021Fall,CS210,AI,AI,3,Rodriguez,C,75.63,2.17,8.2,,M,18,Freshman,0,0,0,76.9,68.5
5303,2022Fall,CS211,Cybersecurity,Networks,4,Davis,C+,77.35,3.74,24.2,77.3,M,18,Freshman,1,1,0,72.1,84.28
2768,2022Fall,CS220,Cryptography,Theory,4,Brown,D,64.31,3.81,,98.6,M,19,Freshman,0,2,0,67.53,62.43
173,2022Fall,CS221,Elective 1,Algorithms,3,Lopez,C-,72.64,2.69,9.1,96.2,Other,20,Sophomore,0,4,0,79.08,68.03
4129,2023Fall,CS238,Elective 18,Data Science,3,Anderson,D,69.1,2.92,29.2,84.5,F,20,Sophomore,0,2,0,70.08,73.54
323,2020Fall,CS221,Elective 1,Algorithms,4,Lee,A,96.74,3.37,21.9,84.4,Other,18,Freshman,0,3,0,100.0,96.92
1986,2020Fall,CS101,Intro to Programming,Programming,3,Jackson,B-,80.93,3.03,13.4,71.0,F,20,Sophomore,0,2,0,91.87,82.45
3725,2021Fall,CS230,Elective 10,Systems,4,Thomas,B+,88.81,3.35,16.8,83.3,Other,18,Freshman,0,1,0,96.04,96.61
3234,2020Spring,CS224,Elective 4,Networks,3,Garcia,C-,72.15,2.74,16.4,79.7,Other,18,Freshman,0,1,0,76.49,60.19
783,2021Fall,CS216,Human-Computer Interaction,Software Engineering,3,Hernandez,B-,80.48,3.92,17.5,63.6,F,18,Freshman,0,2,1,83.29,89.81
5354,2020Fall,CS210,AI,AI,3,Johnson,B-,81.23,3.83,23.9,100.0,M,22,Junior,0,3,0,78.61,77.37
2064,2020Spring,CS207,Software Engineering,Software Engineering,3,Williams,B+,88.45,2.89,18.0,100.0,Other,21,Sophomore,0,1,0,87.81,76.81
5352,2023Spring,CS223,Elective 3,Data Science,3,Johnson,B-,80.67,2.83,17.3,,Other,22,Junior,0,2,0,74.29,74.8
4209,2023Spring,CS219,Theory of Computation,Theory,3,Jones,B+,88.8,3.41,12.5,91.8,M,24,Senior,0,5,0,92.27,94.73
5162,2023Fall,CS203,Computer Organization,Systems,4,Anderson,B-,82.81,2.27,13.7,100.0,Other,20,Sophomore,0,0,0,86.66,90.66
4589,2020Fall,CS228,Elective 8,Systems,4,Thomas,C+,78.83,2.35,14.9,,M,18,Freshman,0,2,0,79.03,86.22
1762,2020Fall,CS227,Elective 7,AI,3,Hernandez,C+,79.23,3.44,10.6,81.7,F,18,Freshman,1,1,0,83.96,74.39
2803,2020Spring,CS224,Elective 4,Networks,3,Garcia,C,73.67,3.56,11.7,98.8,Other,20,Sophomore,1,1,0,71.88,
3544,2023Fall,CS227,Elective 7,AI,3,Rodriguez,D,68.24,3.64,15.7,84.5,F,24,Senior,0,2,0,71.84,76.64
323,2020Spring,CS206,Networks,Networks,4,Williams,A-,90.35,3.78,18.4,99.0,Other,18,Freshman,0,3,0,90.47,93.35
2743,2023Fall,CS225,Elective 5,Theory,3,Davis,C,76.97,2.42,10.1,63.7,M,19,Freshman,0,2,0,78.33,76.26
96,2021Spring,CS232,Elective 12,Systems,4,Jackson,D,67.8,2.67,11.2,50.0,Other,18,Freshman,0,1,0,71.2,59.3
2729,2020Spring,CS231,Elective 11,Programming,4,Davis,C+,78.67,2.36,12.0,,F,23,Junior,0,1,0,77.09,77.71
4285,2023Fall,CS102,Data Structures,Programming,3,Hernandez,C+,79.16,4.0,,45.8,M,22,Junior,0,3,0,82.09,86.24
2429,2023Spring,CS205,Database Systems,Databases,3,Thomas,D,63.57,3.08,15.5,84.1,M,19,Freshman,0,1,0,57.12,58.82
1404,2022Fall,CS213,Data Mining,Data Science,3,Garcia,A,93.97,2.98,19.8,91.4,Other,18,Freshman,0,3,0,93.33,99.65
2882,2023Fall,CS231,Elective 11,Programming,3,Hernandez,B-,82.09,3.23,0.0,91.4,F,18,Freshman,0,1,0,82.54,80.94
5060,2023Spring,CS226,Elective 6,Algorithms,3,Lopez,C-,71.15,3.4,4.7,85.0,M,18,Freshman,0,2,0,67.93,70.8
4360,2023Spring,CS232,Elective 12,Systems,3,Lee,C-,71.95,3.75,4.0,89.7,M,18,Freshman,1,3,0,74.49,65.54
2879,2021Spring,CS233,Elective 13,Theory,3,Lee,D,62.12,3.41,10.4,72.1,F,18,Freshman,0,2,0,71.76,74.65
4618,2020Spring,CS208,Web Development,Programming,4,Martinez,D,69.47,3.56,9.5,97.9,M,23,Junior,0,3,0,70.13,58.28
2984,2021Spring,CS211,Cybersecurity,Networks,3,Moore,C+,77.62,3.31,21.5,92.2,Other,19,Freshman,0,1,0,75.34,87.11
4735,2020Fall,CS206,Networks,Networks,4,Garcia,C,75.69,2.58,2.9,74.9,F,21,Sophomore,0,3,0,77.9,81.68
4506,2022Spring,CS218,Parallel Computing,Systems,3,Smith,A,97.13,3.36,5.6,89.0,F,18,Freshman,0,2,1,95.99,86.63
5093,2020Spring,CS206,Networks,Networks,3,Rodriguez,C+,77.76,2.85,1.8,100.0,M,18,Freshman,0,2,0,80.81,75.21
476,2022Fall,CS213,Data Mining,Data Science,3,Brown,C,75.9,2.56,24.0,,M,18,Freshman,0,4,0,83.05,81.98
4909,2022Spring,CS207,Software Engineering,Software Engineering,4,Wilson,B-,82.6,2.69,13.3,100.0,M,18,Freshman,0,1,0,92.21,78.95
859,2023Fall,CS218,Parallel Computing,Systems,4,Taylor,B+,89.76,3.61,19.7,73.4,F,18,Freshman,1,3,0,85.73,86.41
3095,2023Spring,CS205,Database Systems,Databases,4,Hernandez,B,84.21,3.88,9.9,83.6,F,18,Freshman,1,1,0,,85.98
2092,2021Spring,CS208,Web Development,Programming,3,Smith,B+,89.83,2.54,17.3,49.8,Other,20,Sophomore,0,2,0,83.83,98.78
1154,2023Fall,CS236,Elective 16,Algorithms,3,Lee,C,76.55,3.05,23.0,77.0,Other,19,Freshman,0,3,0,64.21,77.14
3431,2021Spring,CS238,Elective 18,Data Science,3,Thomas,C-,72.92,3.51,1.7,,M,18,Freshman,0,3,0,80.34,62.64
5118,2023Spring,CS210,AI,AI,4,Williams,B,83.29,2.39,12.1,100.0,M,21,Sophomore,0,2,0,87.45,84.92
5574,2023Fall,CS216,Human-Computer Interaction,Software Engineering,4,Martin,B,85.06,2.79,22.2,34.9,Other,20,Sophomore,0,2,0,85.27,85.5
5274,2023Spring,CS223,Elective 3,Data Science,3,Rodriguez,B,83.15,3.9,11.7,75.9,M,22,Junior,1,3,0,,85.58
2,2021Fall,CS222,Elective 2,AI,4,Brown,B+,88.53,2.79,20.8,79.1,F,20,Sophomore,0,3,0,81.28,85.59
2538,2021Fall,CS222,Elective 2,AI,3,Brown,A-,91.99,3.31,27.8,93.3,F,21,Sophomore,0,1,0,,100.0
1337,2023Fall,CS203,Computer Organization,Systems,4,Smith,C+,77.28,2.99,19.9,88.2,F,19,Freshman,0,1,0,,77.64
3521,2023Fall,CS221,Elective 1,Algorithms,3,Garcia,A-,90.64,3.23,18.6,90.8,F,22,Junior,0,1,0,90.11,93.57
4790,2020Fall,CS213,Data Mining,Data Science,4,Garcia,B,85.05,3.66,1.6,89.3,F,18,Freshman,0,2,0,92.67,84.35
1572,2020Spring,CS235,Elective 15,Systems,3,Miller,C-,72.98,2.52,,90.0,Other,18,Freshman,0,0,0,77.59,71.37
1706,2021Fall,CS213,Data Mining,Data Science,3,Johnson,B,85.26,3.61,7.5,,F,18,Freshman,0,4,1,,83.12
2806,2022Spring,CS202,Discrete Math,Theory,3,Lee,A-,91.49,2.64,20.0,100.0,Other,18,Freshman,0,2,0,,94.18
887,2021Spring,CS212,Cloud Computing,Systems,3,Davis,B-,82.0,2.84,14.7,92.1,F,19,Freshman,0,2,0,83.59,83.55
1274,2021Fall,CS233,Elective 13,Theory,3,Martinez,C-,71.65,3.41,22.5,94.3,F,19,Freshman,0,5,0,71.39,75.22
5212,2021Fall,CS237,Elective 17,Programming,4,Wilson,A-,92.29,3.52,15.7,,M,18,Freshman,0,2,0,86.56,100.0
4788,2021Fall,CS238,Elective 18,Data Science,3,Jones,C,73.99,3.5,8.9,86.6,Other,19,Freshman,0,0,0,86.02,75.0
762,2022Fall,CS211,Cybersecurity,Networks,4,Davis,B,85.48,3.85,12.9,,M,22,Junior,0,1,0,84.16,77.55
103,2022Fall,CS212,Cloud Computing,Systems,4,Martin,B,84.77,3.84,16.4,,F,21,Sophomore,0,2,0,78.28,90.92
1015,2021Spring,CS216,Human-Computer Interaction,Software Engineering,4,Smith,B+,87.84,2.83,19.3,95.0,F,22,Junior,0,0,0,87.46,100.0
4810,2021Spring,CS209,Machine Learning,AI,3,Lopez,B-,82.42,3.03,11.6,79.7,Other,23,Junior,0,1,0,73.2,83.33
462,2021Spring,CS204,Operating Systems,Systems,4,Lee,C+,77.14,3.05,,78.7,Other,22,Junior,0,3,0,74.44,74.78
1895,2021Fall,CS223,Elective 3,Data Science,4,Taylor,C-,70.78,2.7,14.7,72.3,F,20,Sophomore,0,1,0,60.72,73.85
1714,2022Spring,CS214,Big Data,Data Science,3,Garcia,C,73.73,2.33,6.8,75.4,Other,22,Junior,0,1,0,78.27,79.57
3532,2022Fall,CS234,Elective 14,Systems,3,Lee,A,93.31,3.07,7.1,62.3,M,18,Freshman,0,0,0,92.63,100.0
4392,2020Spring,CS201,Algorithms,Algorithms,3,Hernandez,ERR,110.0,3.63,11.4,100.0,F,19,Freshman,0,1,1,,89.98
2434,2022Fall,CS232,Elective 12,Systems,4,Moore,D,64.84,2.5,6.1,82.4,M,18,Freshman,0,3,0,55.11,67.45
1911,2021Fall,CS208,Web Development,Programming,3,Johnson,B,83.76,3.61,5.7,80.3,Other,22,Junior,0,2,0,95.35,91.04
1088,2020Spring,CS233,Elective 13,Theory,3,Martinez,C+,79.36,3.49,9.3,100.0,M,23,Junior,0,0,0,82.38,
237,2020Fall,CS219,Theory of Computation,Theory,3,Garcia,B,83.5,3.08,9.9,,F,18,Freshman,0,4,0,83.82,80.48
5804,2022Fall,CS224,Elective 4,Networks,3,Smith,A,93.84,2.06,16.1,,Other,21,Sophomore,0,4,0,88.36,88.28
3127,2022Spring,CS206,Networks,Networks,3,Davis,A-,91.54,3.78,14.7,76.8,Other,18,Freshman,0,1,1,83.94,85.68
3814,2020Spring,CS102,Data Structures,Programming,3,Williams,C,75.17,3.33,19.2,78.2,Other,21,Sophomore,0,2,1,65.05,67.98
1824,2023Fall,CS237,Elective 17,Programming,4,Wilson,B+,89.93,3.02,24.3,100.0,F,19,Freshman,0,3,0,90.63,77.87
3412,2021Spring,CS228,Elective 8,Systems,3,Martin,B+,87.11,3.92,19.8,50.6,M,18,Freshman,0,1,0,87.73,87.85
242,2020Fall,CS203,Computer Organization,Systems,3,Brown,B,84.84,3.02,19.9,100.0,F,23,Junior,0,1,1,,87.57
5532,2023Fall,CS227,Elective 7,AI,4,Johnson,C,73.9,3.26,9.9,91.7,M,21,Sophomore,0,0,0,70.17,77.27
3451,2021Fall,CS232,Elective 12,Systems,3,Taylor,B,85.39,3.94,21.3,75.4,F,20,Sophomore,0,3,0,86.27,82.08
153,2020Fall,CS233,Elective 13,Theory,3,Martinez,C+,78.77,3.01,14.9,66.1,F,23,Junior,0,3,0,96.36,82.13
3895,2021Fall,CS222,Elective 2,AI,3,Martin,A,93.07,3.25,14.7,99.4,M,18,Freshman,0,5,1,88.51,94.7
1944,2021Spring,CS201,Algorithms,Algorithms,3,Rodriguez,B+,88.01,3.88,3.5,61.1,Other,22,Junior,0,4,0,90.12,88.21
2650,2023Spring,CS205,Database Systems,Databases,4,Jackson,B-,81.85,2.67,7.1,54.9,Other,20,Sophomore,0,4,0,80.25,74.06
976,2020Fall,CS213,Data Mining,Data Science,4,Garcia,D,68.03,3.54,12.7,60.6,Other,19,Freshman,0,1,0,65.15,74.54
5171,2023Spring,CS234,Elective 14,Systems,3,Taylor,A,98.16,3.64,7.1,100.0,Other,19,Freshman,0,1,1,100.0,86.58
566,2023Spring,CS210,AI,AI,4,Brown,C+,78.46,3.5,16.3,98.8,F,22,Junior,0,3,0,80.24,70.19
2136,2022Spring,CS223,Elective 3,Data Science,3,Johnson,A,93.91,3.71,21.8,87.3,M,18,Freshman,0,1,0,91.05,90.13
688,2020Fall,CS233,Elective 13,Theory,4,Moore,C+,78.59,2.32,15.7,83.5,Other,19,Freshman,0,2,0,76.67,81.86
2336,2022Spring,CS213,Data Mining,Data Science,3,Johnson,B,83.52,4.0,27.1,48.7,M,21,Sophomore,1,3,0,,74.43
5730,2021Fall,CS208,Web Development,Programming,3,Hernandez,B-,80.26,2.56,37.2,94.7,Other,19,Freshman,0,4,0,88.65,85.91
210,2023Fall,CS219,Theory of Computation,Theory,4,Taylor,C+,77.62,3.13,15.1,65.8,Other,21,Sophomore,0,5,0,83.19,88.64
686,2021Spring,CS218,Parallel Computing,Systems,3,Moore,C-,70.6,3.91,10.2,83.9,M,18,Freshman,0,1,0,,86.27
1347,2021Fall,CS216,Human-Computer Interaction,Software Engineering,3,Williams,C+,77.38,3.04,7.7,89.8,M,19,Freshman,0,3,0,81.34,81.09
3238,2022Spring,CS230,Elective 10,Systems,3,Anderson,C,76.78,2.86,0.0,84.1,F,18,Freshman,0,1,0,82.54,74.18
5205,2021Fall,CS219,Theory of Computation,Theory,3,Hernandez,B-,81.13,3.81,9.3,76.4,M,18,Freshman,1,1,0,74.66,76.24
3149,2021Spring,CS237,Elective 17,Programming,3,Hernandez,C+,78.61,3.44,0.0,95.2,F,23,Junior,0,1,0,73.57,85.35
284,2023Spring,CS233,Elective 13,Theory,4,Lopez,A,95.17,4.0,0.0,74.8,Other,24,Senior,0,2,0,97.77,95.2
1829,2023Spring,CS205,Database Systems,Databases,3,Davis,C-,70.11,3.05,8.1,51.7,Other,24,Senior,0,2,0,74.94,89.44
4349,2020Spring,CS228,Elective 8,Systems,4,Wilson,C-,70.26,2.35,15.8,,Other,20,Sophomore,0,4,0,71.55,75.5
4808,2021Spring,CS209,Machine Learning,AI,3,Hernandez,C-,71.41,3.58,21.8,71.3,F,19,Freshman,0,0,1,70.39,64.59
5549,2020Fall,CS201,Algorithms,Algorithms,3,Moore,B+,88.86,2.81,,,Other,18,Freshman,0,0,0,82.74,79.59
